,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
144,17.845478,3.9731753,10.783597,8.731498,4.5838513,-3.2170107,-6.445729,-4.433348,3.1833405,-7.316395,-15.216594,-6.6604156,2.7103012,-14.065223,-7.672344,3.897159,-14.75786,-4.0650415,-8.745463,-8.922984,-14.616016,-8.477016,-1.1387166,-19.892323,-23.142445,-8.529971,-1.5884811,-9.73323,-9.315017,-6.7986317
145,8.9606905,15.283494,9.561056,2.2404377,3.3659377,-22.496038,-8.719389,-8.352788,-1.6786753,2.846705,0.33589673,-9.543456,-1.7692662,-7.0234237,7.533122,-8.427347,-7.599748,-6.4852796,-8.2235155,-5.6036363,1.8153821,-8.703807,-2.4439394,1.3586276,-20.852144,-12.238977,-4.2089705,-4.9479856,-6.430213,-5.3961115
146,18.672018,11.380931,14.142507,-1.4203578,8.403737,4.0271993,-1.4306254,-12.644403,-3.6166568,-4.739795,-12.010836,-15.144526,4.1806726,-15.075435,13.342432,-5.9322824,-20.830172,-13.72641,-13.7855425,-6.541974,-17.77714,-2.94589,-4.4363623,-21.526392,-18.582071,-17.606276,-1.5569639,-9.611058,-16.770597,-14.919007
147,10.472222,7.636683,10.264123,12.587759,19.985441,-21.456665,-13.686311,-6.2033815,0.83307296,-13.397215,-6.874621,-9.882932,-7.4850154,-12.790269,-19.101513,-7.4631495,10.383115,-8.220088,3.849851,-13.083991,-16.921505,-16.27514,-1.6873467,-17.133509,-26.715328,-12.84035,1.8714944,4.7558017,-0.00016073961,5.1701427
148,6.6512046,11.714379,1.0677346,6.2687874,7.1534405,-22.527647,-3.6255386,-6.413,-1.1384071,-4.6787925,-4.03818,-9.271369,-3.349306,-10.692502,-12.707001,6.5017877,11.61346,-6.949505,-12.144123,-14.459168,-3.815771,-10.407203,10.8119545,12.21633,-10.337796,-7.699406,1.6716095,-5.8271623,-6.90783,10.298936
149,13.42993,8.666276,23.964758,17.759325,0.58300024,-20.19643,-12.093722,-3.1843395,21.359352,-9.462714,-22.515768,-9.5225525,-0.03131422,-10.248594,-9.209675,4.0460315,-19.512012,-10.368328,-5.816541,-15.564613,-11.737828,-17.673836,-14.199173,-20.757872,-31.933468,-8.759922,-4.594048,-16.85859,-7.91946,-5.7838173
150,21.522873,2.7106311,17.234642,10.878036,14.403555,-24.143265,-6.6607437,-8.321447,9.273036,-14.259996,-9.883244,-7.1490784,-1.9523193,-14.661735,-12.263221,0.65076166,-8.025379,-8.317502,-7.1429133,-13.506294,-18.153496,-17.744864,-9.139198,-28.843864,-25.469906,-13.564557,-2.5374498,-8.968171,-10.544504,-0.5343007
151,13.441654,5.086782,9.7328,6.947489,5.025035,-7.7075543,-2.3531775,-6.085795,4.445475,-8.82234,-12.951563,-9.387497,-0.3038371,-7.9078197,-5.5634727,-3.542625,-9.309392,-9.394911,-2.1581244,-11.025782,-11.417908,-12.962946,-5.3228965,-17.226748,-15.1370535,-11.203232,3.3261118,-5.1944275,-8.926317,-4.965887
152,9.334152,13.905289,5.347712,0.42429644,11.903627,-20.895494,-12.490145,-10.434549,4.6176286,12.411923,13.781426,8.717356,5.0012555,-16.82453,-0.21493588,-4.353565,-11.682833,-6.80332,-20.188246,8.115407,-5.55893,-8.562576,-0.84206265,-13.72294,-24.683912,-9.474472,-8.554323,-8.152795,-5.5204973,-7.5346417
153,8.454986,8.19167,17.90189,7.974246,-0.54810995,-25.574245,-9.342769,-17.944681,8.088071,0.25926602,-1.1293334,5.8272853,1.3183886,-8.102131,-2.9294813,1.7611209,-20.607868,-15.791037,8.46474,32.985527,-6.049105,-21.449543,-15.319009,-25.557085,-21.045668,-19.50081,-11.1233015,1.316885,-3.3209062,-7.9605384
154,-8.954402,18.667995,10.205594,11.788864,19.86021,-24.89867,-13.401821,13.584209,-12.416902,-4.1189384,-10.650999,-5.3831973,-7.246505,-7.443839,-25.21938,3.5087254,22.375055,6.9706464,-19.382637,-12.24346,-16.959057,-16.183516,3.5372603,-4.358823,-28.982746,1.7114271,-5.195834,-7.0601497,16.314302,5.795368
155,1.7339715,13.868812,2.3700902,2.0662487,9.712402,-19.07499,-15.587383,32.76667,-5.6731706,-0.74010706,-11.031203,-17.782778,-0.38182276,4.943285,-17.721743,3.0898116,-7.6698985,15.099759,-21.877546,-7.356466,-6.49638,-1.0926603,-8.347971,-11.067509,-42.004303,8.012428,-2.4972231,-12.361436,10.81667,-6.5307226
156,12.50004,19.969395,10.963111,-0.27837887,2.535958,10.597403,-2.2893744,-10.230724,-8.361024,-5.018282,-26.56505,-9.188766,8.3753195,-11.762967,-0.0076524974,-7.954889,-20.535229,-8.236113,-16.35645,-10.523907,-17.28067,-4.997861,-8.768735,-16.204336,-28.971432,-11.359572,2.6646297,-12.816478,-11.770853,-17.694576
157,10.294356,15.9284315,7.8103867,0.6267364,10.858957,12.485664,-7.6398606,-8.7149725,1.0560454,-2.8462768,-14.985994,-14.018182,-3.1826186,-13.53856,0.25974667,-9.856305,-11.535777,-14.010877,-10.08256,-7.1434155,-11.539376,0.35015154,-6.7458405,-8.176592,-27.584816,-10.877908,1.858343,-5.9869437,-7.2952,-11.298692
158,2.7269008,15.846575,13.436773,4.764026,14.490232,-22.686348,-4.803836,-5.628007,-2.8733628,1.5920831,-2.0999846,-9.783389,-7.124845,-9.917151,-4.600036,4.734338,3.4281008,-4.4343376,-19.365223,-6.8973217,-6.2409286,-11.095766,11.702256,-2.6558928,-16.320621,-11.380458,-2.830856,-12.947578,-0.03139156,-0.077799775
159,11.237222,7.69521,6.900771,4.408354,3.0370698,-8.054952,-6.636983,-7.5458126,2.4781356,-1.3810842,-8.014504,-2.3838265,-0.043301437,-11.598499,-2.401208,-5.7967796,-7.596735,-6.748475,-0.87649375,-4.8584027,-6.182871,-6.4920874,-8.554195,-10.062326,-18.816084,-8.502175,-1.4991417,0.22976159,-5.684177,-5.068432
160,8.162097,11.0653925,8.005561,2.6996453,15.587073,-26.77722,10.324271,-9.829584,-8.552868,-16.563229,4.2901783,-18.691265,3.7499704,11.4388,-0.20665798,-10.469789,-9.312854,-18.489897,-12.356062,-11.425529,-11.572356,-8.1314125,-4.411826,-11.171799,-15.892172,-16.579355,5.1626697,-10.2508745,-11.580059,-2.084523
161,12.094812,9.7866125,9.570317,2.8745837,2.356312,3.8586085,8.637389,-15.233399,5.6200075,8.375868,-14.213644,-3.1141963,2.3104818,-17.40234,8.25578,-6.471047,-20.811348,-14.32767,-11.740768,-4.651532,-7.5462375,-4.5938487,-8.868057,-12.9146385,-9.203221,-13.077668,2.3119564,-14.098341,-14.021992,-14.2760515
162,1.2324017,17.894304,4.7053447,6.836897,3.7597778,38.491337,-12.86577,4.01587,-6.5014596,5.545778,-35.233833,-10.667579,-0.64110994,-17.073767,-6.910037,-2.82869,-9.204769,8.14228,-20.723072,-10.901818,-14.4775095,-4.7726164,24.911997,-1.9140499,-31.853317,0.5247606,1.955685,-13.205858,-9.53787,-11.801931
163,8.467423,13.153581,8.8891535,5.6886554,6.1473513,-16.024097,-16.122007,-6.362389,6.9322515,-6.557954,-12.977157,-9.100541,-5.442586,-16.026857,-8.255852,-2.58766,14.832768,-0.40875575,0.4670016,-12.932595,-9.890618,-14.241227,0.9882271,-1.6108508,-21.841164,-6.2693896,-4.0613256,0.41984797,6.407333,0.8189665
164,1.353608,17.510012,15.197209,7.388688,16.469376,-14.581146,-8.083282,-3.4867823,-3.9175746,-7.0943313,-9.464429,-17.82927,-5.581287,-11.97098,-9.765296,9.34366,5.4388156,-6.544277,-13.458065,-7.345697,-16.675568,-7.1048255,13.209334,-2.6896594,-19.696775,-11.649581,-1.5699524,-5.9870505,7.8935194,-2.8964608
165,8.636481,-0.5049258,6.9754777,12.956043,16.507837,-22.785198,-4.829466,-6.797227,8.050231,-11.745279,-10.1649065,0.29944322,-4.838117,-1.9476645,-27.29957,-9.109086,-6.092298,-16.62764,-1.2903018,-15.893389,-10.365932,-18.064615,-5.6145015,-24.079773,-22.213625,-9.169173,18.875864,-7.794651,-13.445359,4.7622786
166,-0.4470629,14.325227,9.286431,3.0409594,14.792088,-1.274625,-10.131918,2.9869952,-2.519495,-4.8788724,-2.3850787,-13.136572,0.8029288,1.3550262,0.55852365,1.0782065,-8.952343,-7.4856215,-17.907557,-0.6612357,-14.158333,-11.8055315,-1.5550967,-15.308629,-27.38739,-7.9493847,-4.964202,-9.311607,-1.5785061,-4.5196896
167,9.049135,6.0813613,8.180048,12.439513,4.6733656,-13.686852,-3.6334546,-6.4673595,-1.8152305,-8.441522,-8.336295,-6.136927,6.0971904,-10.988153,-9.951262,-3.5958471,-4.661056,-9.225461,0.7166239,-12.138798,-10.917547,-7.425699,-3.4709964,-6.288108,-15.495522,-6.777404,-1.4667171,-1.4334682,-4.6860642,-0.994989
168,8.295942,9.289347,4.176109,4.2167015,4.365308,-20.808357,-9.914485,-6.1727195,0.61875623,15.603982,3.2813604,3.042597,-2.872008,-4.2597075,-2.699954,-2.374951,-20.401865,-18.931087,-15.097975,12.239058,15.986136,18.492487,3.0499604,3.252827,-26.702528,-3.3157666,-0.5974915,-19.31504,-5.750205,-9.899033
169,-3.1030285,15.380679,12.742932,-2.1864412,11.601175,-30.231634,-4.357834,5.0789795,-11.343873,2.0024524,-4.396204,-4.911197,-7.148565,-3.1970465,-13.782282,-2.9535303,4.9324613,1.9562465,-2.3204472,14.568088,-11.408014,-14.037036,-13.588203,-14.654419,-14.653506,-6.730866,-8.273142,2.6584094,15.16383,-8.082069
170,11.293027,12.595144,5.9449897,7.798254,8.54967,0.96793604,-6.9702344,-0.9728714,7.999363,-1.1961356,-12.094042,-9.156404,-3.0140793,-16.160292,-7.2194185,8.778344,-15.230646,-8.115945,-18.519342,-2.8003232,-12.259431,10.809535,-3.975165,-11.273406,-32.85797,-3.5212164,-0.51641965,-15.432296,16.891218,-14.101847
171,16.133883,17.004429,10.621451,5.731683,2.813409,-16.218462,-14.976862,-4.7840443,8.810664,-7.563443,-11.3174095,-21.047733,4.4205093,-16.85402,1.5294709,-1.2263035,-9.360033,-7.884065,-5.9036183,-14.217774,-12.5872965,-3.2043452,0.021971723,-4.0297437,-25.469809,-12.305095,-1.6097428,-6.1348267,-2.8178828,-11.181572
172,11.559103,10.689822,23.639917,15.070482,-0.509368,-24.83279,-9.270961,-9.762368,12.550039,-11.619529,-14.465223,-6.224928,9.161022,-11.974626,-4.018646,0.56846523,-15.670216,-14.115556,-2.9406939,-11.735588,-15.71493,-17.363676,-11.37451,-16.848461,-20.270004,-11.490609,-6.5922623,-12.2358885,-10.826246,-5.8861656
173,14.062,17.702145,9.576405,6.241913,11.744145,8.130211,-9.7081375,-10.152106,5.8800044,-1.0388168,-16.001146,-12.780472,-0.09386018,-20.968636,-0.5342005,-9.736027,-17.371267,-14.679871,-13.113559,-7.77482,-15.526278,-0.60217166,-9.453272,-14.922784,-35.099117,-13.229007,-0.13749366,-9.284787,-7.4541135,-13.027248
174,8.7397,4.5689745,7.159854,1.8506669,0.8981401,-14.703546,15.1741905,-11.173698,-0.12631692,-6.1952114,-12.342001,-3.9993274,2.9717271,-0.056949235,-7.181285,-9.08487,-12.246418,-11.097779,0.36924276,-7.400077,-4.9907,-14.546312,-12.450393,-12.556409,-1.6602222,-9.743637,4.800897,-3.375671,-10.905953,-7.096768
175,14.806616,4.043445,16.426485,17.401281,16.379957,-18.931078,-11.171928,-9.947259,3.0888307,-13.376213,-15.907863,-3.2709734,-3.4783387,-17.499731,-20.60474,0.01968421,-0.88231474,-10.260056,-0.5658983,-15.560424,-18.925482,-16.739985,-1.6013234,-22.859621,-26.552588,-12.516353,1.2288227,-5.7127624,-8.652909,2.9560745
176,4.2758756,9.131606,6.611079,4.937369,5.4871607,-18.04403,-10.62314,11.3857565,7.51541,-2.2700305,-8.642844,-4.2649646,1.1322647,-2.0065858,-8.573914,4.004393,-6.130289,-0.67103565,-17.272339,-9.013411,-4.162035,-8.607715,-7.7499423,-8.169256,-25.692417,3.8267567,-4.2747216,-18.238298,-1.3745437,-0.58816797
177,-4.250091,25.152662,7.504174,2.132926,11.518264,-8.882182,-13.0378895,-5.493788,-7.957271,10.430075,-4.706149,-3.275073,-2.0189993,-9.131725,-3.4830506,-6.3180966,-1.0131181,-5.5887427,-17.29209,0.8370278,-4.6719913,-6.505559,-0.74604195,0.6059041,-31.121147,-6.806908,-5.2608213,-4.838021,5.8026543,-6.8948402
178,-0.414515,14.09331,-1.3971744,0.15021041,7.9845834,-15.868468,-15.68888,15.811562,-1.6334908,7.118736,-14.710307,-0.7616665,0.3658415,1.1806197,-17.756535,-6.79011,-8.441812,4.0891438,-18.82203,-6.4931664,2.4346235,1.5276792,-2.8448563,-4.9945364,-43.470753,8.855027,10.574519,-16.45509,1.3475697,-5.8659954
179,1.0307603,22.466932,19.384804,1.7827357,7.973949,13.225769,-5.3709226,-10.90113,-5.6265073,1.228614,-32.384525,-11.688306,-4.486695,-8.313934,0.6177659,-5.2499304,-14.949757,-11.7533,-15.313015,-7.542273,-12.994923,-11.491117,-0.8497458,-13.852931,-27.449205,-14.319116,5.2961106,-14.691673,-9.714532,-14.137629
180,11.715365,6.5490394,8.489532,7.7741294,5.18463,-3.8983207,-7.198423,-7.6252,1.9131933,-2.205892,-7.409129,-0.618196,0.59891486,-13.251865,-6.0390987,1.9077579,-9.126065,-4.781183,-7.5025554,0.59201884,-10.925582,-4.803883,-3.2273479,-13.51559,-20.914303,-6.752787,-4.251309,-5.641308,-0.20039207,-5.981864
181,-3.8725588,6.99298,6.58562,0.34947982,10.635448,-21.695534,-3.4377253,7.157403,-9.059173,-0.3618187,-5.329093,1.757164,0.9316508,3.1082582,-16.903835,0.059208926,3.9901938,4.736579,-6.961321,0.60100496,-7.147976,-11.643357,-7.082367,-11.65762,-15.909267,2.2994096,-3.1573167,-2.090084,6.998926,-1.0709093
182,10.269727,14.197215,11.467396,5.1148705,8.699666,-21.724016,-9.290574,-7.3676095,1.7163286,8.569532,13.467887,-14.297608,0.7516779,-16.928823,17.473038,-2.459621,-8.706814,-9.125249,-19.5354,-6.7243824,-6.079425,-9.919719,18.198076,0.3497012,-11.801311,-14.350629,-6.6460266,-16.025011,-10.75725,-5.840955
183,6.6560063,4.892377,4.720862,6.204713,-0.37806204,-36.358864,-14.135795,10.348123,3.618273,9.226495,-0.78928035,-7.9040284,-0.6829362,10.269918,-11.741509,4.7875896,-3.7575188,9.427051,-19.255024,-15.540766,11.090345,-14.32826,-4.4383736,-1.5524387,-22.0711,5.175074,-5.9896812,-18.887299,-7.918487,9.995989
184,7.149608,12.844155,5.9263372,1.9608675,7.466751,0.40264067,-6.902344,-2.9842236,1.2812681,-5.67495,-15.364514,-12.250366,-5.007186,-8.552247,-9.22455,6.442508,-3.7148173,-6.362439,-5.5565643,-3.4265988,-12.124491,-1.807809,-6.2700567,-12.1988535,-26.28662,-7.951262,0.6394161,0.11386006,14.782835,-8.561096
185,13.470266,7.188522,9.497581,7.317178,0.47563562,-21.91667,13.036856,-13.390403,-5.914315,-10.244384,-11.881223,-3.9351642,3.5512662,-6.915103,-6.021942,-9.546698,-11.238827,-11.990825,3.5247438,-8.462825,-9.935673,-13.77277,-16.563313,-18.159985,-4.6279306,-17.61474,1.281404,2.317288,-10.5781355,-5.2774334
186,3.701049,26.534895,1.935639,1.1175048,9.797546,17.17611,-6.830625,0.739789,-3.343301,8.0441885,-23.847866,-7.6689324,-3.3622708,-12.74248,-8.885017,-2.7077045,-24.315557,-15.204966,-31.059063,3.4119973,-5.487174,23.281147,0.7109022,-3.2479815,-41.884975,-4.511154,8.7702055,-25.856815,-1.2917185,-21.91143
187,9.889436,15.780843,-1.0018481,4.7225156,3.1936624,6.2158523,-2.0612464,-3.53763,2.4492142,-6.8564672,-14.919769,-12.818356,11.67578,-12.614217,-11.020122,7.4140716,-17.416794,-8.83909,-12.90032,-7.0005064,-14.372062,3.0937588,-4.129828,-9.826949,-25.338984,-9.002067,2.1548104,-4.0932946,-2.8290453,-12.124714
188,5.8805466,5.3461556,5.254305,7.554235,0.9159905,-38.991096,-15.70761,11.04671,0.11937105,9.194203,0.048420344,-5.8185234,-0.9828512,11.126448,-12.33265,5.612138,-4.262707,10.370797,-22.217478,-13.533542,11.163843,-12.590578,-3.8515778,-1.035291,-30.050255,7.259793,-7.8555226,-21.306177,-4.242827,11.795247
189,-1.7569349,16.946077,-2.0989041,-4.6239653,3.3408456,7.683863,-5.4118986,-1.844762,-9.206608,19.15569,-13.100712,-5.3499403,-4.408052,7.1784143,-2.4251044,-10.75056,-14.374112,-7.923578,-16.755442,-0.353825,19.756142,4.6131115,-0.071544476,10.096655,-29.0777,-0.708692,4.15266,-11.096702,-10.52798,-9.63822
190,-2.6230798,10.441318,8.536395,2.3023033,2.333394,-14.806478,-10.454172,3.505717,-6.952292,-1.6788356,-11.844604,-5.86469,4.072779,0.2913179,-9.757923,-2.8418221,-1.9905994,1.3957236,2.926594,-3.8667471,-5.522033,-10.350278,-6.8794513,-6.358034,-18.549496,-1.7537028,-2.2106779,4.0597897,0.73664933,-3.5715437
191,-1.4294393,25.771189,5.175086,1.3635111,9.75247,16.121286,-6.2404375,-3.086864,-6.9481225,-3.1954887,-25.820469,-21.130472,-5.598346,-0.1154917,-5.7944803,2.1148598,-7.970536,-9.788674,-27.082756,-10.863757,-9.15609,6.152557,7.609274,4.9528666,-34.085766,-7.112108,10.410944,-18.194496,-1.1592513,-9.46163
192,2.8268147,15.380986,13.456051,6.5465746,12.479747,-17.345581,-3.82672,3.1395376,-8.389367,-8.036347,-8.796894,-21.522257,-3.8878987,0.5796797,-7.699433,10.473244,-6.069141,-10.6017,-21.737473,-7.764528,-11.453742,13.154746,9.738272,2.1655197,-25.498884,-5.5034823,5.7074065,-20.73516,5.4504905,-6.478353
193,8.633221,13.196627,6.6074862,6.0633965,14.726374,-31.64682,-14.268916,7.352158,-7.4996967,-4.7496886,17.354465,-8.162538,1.9108151,-7.1970305,-5.6300616,-2.937212,0.20664625,3.371032,-15.332645,-3.428681,-15.4383335,-8.283572,-3.1165736,-14.5982065,-29.163568,-5.2739377,-10.901626,-3.085505,12.942008,-2.9145095
194,18.922915,19.525265,17.247732,2.6842237,6.9380436,-26.735374,-15.128737,-11.398155,-3.034432,9.335916,-0.8799575,-10.165675,5.0848417,-16.84894,11.689153,3.0087867,-20.318453,-3.3343027,-28.407768,1.5637345,-7.9884686,-1.8161186,10.554022,-10.826353,-39.550903,-11.6133175,-11.596521,-26.591398,-4.309624,-13.461108
195,10.933584,14.023591,10.66048,6.3173175,11.427296,-13.651585,-4.198386,-15.959212,-4.551486,12.616343,0.5136848,8.783815,4.670465,-24.770962,-0.11935447,-4.158857,-10.556649,-8.85884,-16.039463,8.417774,-10.489171,-6.781673,-6.5057197,-14.150457,-18.5838,-11.817532,-11.719639,-6.161164,-3.7261634,-9.39806
196,10.783021,5.3552732,8.561071,13.196132,0.8921257,-15.092394,-5.492566,-6.7338343,0.17382294,-4.9099092,-12.764846,0.5074558,6.830985,-11.961586,-10.692315,-5.6476297,-10.760783,-8.802929,3.138425,-9.01566,-9.223969,-8.335691,-9.725009,-13.887987,-20.144335,-7.194239,-2.1330647,-1.4070001,-7.9936714,-3.0402339
197,-1.7171072,9.177712,3.7370028,8.216786,9.697374,-18.538895,-8.437148,6.5616655,-2.2550077,2.462241,-4.4147344,2.886521,3.5215726,-4.086432,-17.759214,-1.6429791,-3.5119636,0.3608471,-9.62179,0.12147341,-5.2848563,-8.397007,-6.2011786,-9.591946,-23.445658,1.4834023,-4.012827,-5.448422,3.148044,-0.8597529
198,13.343374,0.45198566,12.988105,21.459305,6.07866,-18.902943,-1.0575353,-7.373171,12.69973,-11.873418,-15.7826395,-6.896705,4.5559363,-10.658648,-20.696577,-1.861415,-16.598373,-16.371683,2.3932362,-18.353804,-13.425785,-11.932562,-10.612815,-20.214603,-20.66525,-9.106227,5.0617247,-8.38039,-9.338826,-2.2237144
199,14.160174,13.453256,8.558122,1.0901235,8.346937,-18.596525,-15.033775,-11.927773,9.250075,13.358528,-11.495721,6.9802513,-3.50081,-17.105787,-6.198534,-11.121962,-14.312522,-8.659865,-8.614609,-2.8885584,1.0299973,-10.022329,-11.536851,-15.8691025,-38.390682,-8.377873,1.1900249,-9.258762,-8.791116,-9.293312
200,7.422552,18.474318,1.7335479,2.9680789,1.430572,9.007927,0.91637117,-4.1606183,-6.311621,-10.972825,-32.76095,-22.58601,1.4200902,-4.969685,-15.680025,-7.1462364,-14.207516,-7.1123643,-2.7564046,-15.946686,-13.425025,-3.975423,-9.912133,-11.903397,-20.48239,-16.07227,18.122313,3.1555648,-11.02745,-12.545093
201,14.487781,8.279014,9.440019,14.551258,22.604757,-28.993015,-12.043264,-7.9639134,-2.1598911,-15.435982,1.5825725,-9.888623,-5.8973007,-12.625033,-19.471298,-9.174599,7.630493,-12.459831,3.0284011,-11.774499,-18.663404,-15.721066,-5.6112905,-20.446857,-29.37533,-15.721761,-0.49504355,5.1763144,-0.39913177,5.138319
202,13.509254,2.7695591,11.616916,13.836987,21.53511,-33.87542,-9.947161,-3.281607,1.2948848,-15.951019,-0.29377076,-3.9678953,0.10559811,-5.4876027,-23.996525,0.15834491,-1.3879569,-7.6209598,-4.9727087,-12.301923,-16.85307,-19.758347,-7.684663,-28.259773,-30.125345,-10.805358,-0.96880454,-3.8457377,-5.9551334,6.795578
203,22.73421,11.865552,17.177162,9.535446,-0.32272077,-37.440765,-4.0491934,-10.606485,-2.447526,-1.2209098,-12.388158,0.8065956,-2.4328914,-20.679579,-10.726775,3.374724,-4.50103,-4.421523,-9.270323,-6.292558,-8.774211,-15.984325,-8.837367,-12.96848,-18.242983,-10.64406,-8.816147,-9.472824,0.8064259,-7.8045774
204,13.037886,4.5694075,16.704939,10.040683,5.6792393,-20.35237,8.978464,-13.3724165,7.080474,-14.698882,-8.776932,-6.921573,5.030342,-11.620468,-3.1036696,-1.3741354,-10.893264,-15.940195,-5.1730037,-11.978946,-16.800478,-14.726314,-7.8826013,-17.243046,2.1917474,-15.1760645,0.17324466,-11.793499,-11.456932,-5.6335416
205,-2.228705,9.959822,13.548973,9.200167,4.9594326,-16.852018,-6.1296325,-0.66425437,7.0694127,-4.392166,-6.412429,-5.1586237,5.0839114,-5.673943,-7.72816,-2.7110045,-4.6783295,-9.058054,-5.0749764,-8.019425,-11.824968,-16.018965,-5.0882506,-6.6300173,-10.871156,-1.9452137,-1.0472513,-10.958989,-2.411452,-3.491388
206,1.3153547,14.593868,7.8921695,13.629618,9.963335,-15.931556,-14.792559,-12.560278,3.8068013,14.726936,-2.6136048,12.399164,-1.6602024,-20.794716,-13.458941,1.5930107,-4.758417,-6.2518544,-8.980984,11.251824,-4.082887,-15.426866,-2.5553217,-11.686585,-22.996088,-11.524869,-10.039637,0.10256431,1.2336438,-2.324417
207,-2.4881055,11.798322,10.141134,9.064182,10.688488,-16.688343,-6.8641763,-4.38724,-5.699717,1.8302333,-4.9698033,9.231516,3.0164633,-5.8934927,-12.981188,-4.6803885,-2.6768527,-4.703228,-11.223411,-0.56052494,-8.439421,-12.468556,-6.3655577,-10.802222,-22.199413,-0.7884821,-6.008362,-7.575202,1.8227127,-1.2704761
208,-2.669859,31.687956,14.866468,0.06845678,16.348616,-24.371542,-21.742409,3.7669108,-12.930927,10.149678,-5.804929,-5.8412046,-9.150778,-12.451497,-6.208625,-0.6754394,8.499894,7.022209,-28.00259,-0.21293707,-11.05907,-14.57004,2.7054648,-4.4699545,-43.00981,-5.328669,-10.960509,-10.261216,18.061491,-6.6543612
209,9.114344,5.7980175,16.614304,10.292125,2.403495,34.31381,-5.5312853,-1.2051061,-5.3042245,-2.080888,-34.939545,-6.8283854,3.6531806,-16.294325,-8.423225,4.3686957,-19.87551,-1.5437487,-15.385362,-10.603108,-19.499043,-3.6774652,24.69755,-10.970757,-26.647865,0.9894856,-0.66069424,-19.068266,-15.47398,-14.970566
210,7.3861504,8.198102,9.53707,17.87367,9.908766,3.784957,-8.055331,-8.083465,25.637121,-5.3503327,-16.937237,-2.7258608,8.564791,-14.306806,-14.908318,-6.8079247,-21.471624,-16.27926,-11.177219,-14.493778,-14.621821,-11.525192,-9.947953,-19.00384,-29.63106,-4.763512,0.41560167,-16.724133,-13.134168,-6.897106
211,5.3431544,6.2152095,1.7865853,3.5290577,1.724047,-30.286789,-14.403523,11.140551,0.19582108,8.730098,-1.0747931,-4.7430553,-3.3021193,10.943565,-9.659461,6.6140614,-4.175199,13.611261,-22.368765,-9.541594,11.4539,-6.1330395,-2.6064746,-1.4949783,-32.356133,9.670989,-7.356932,-19.09906,8.437767,4.5471697
212,4.350422,9.855131,3.7696996,6.8993845,9.079878,3.270325,15.605914,-11.044099,2.790601,-6.110868,-15.697693,-2.0904858,2.6870062,-20.078104,-6.438906,-8.546962,-4.3561277,-13.734413,-14.129777,-16.55135,-13.520158,-16.597021,-6.0792265,-6.117285,21.852379,-12.646588,2.59324,-11.824591,-19.940533,-4.4326735
213,11.532243,13.294688,9.929042,9.417903,2.370162,-8.521341,-12.41112,-13.876898,-2.5575101,-3.8585336,-15.557951,-0.6754251,3.5550084,-18.904686,-7.0158687,-6.0114055,-6.003608,-7.1444902,4.9988866,3.3793538,-13.154242,-14.786859,-5.9229608,-16.53637,-23.563425,-15.410405,-4.948426,5.077078,-6.336112,-5.3061056
214,15.088747,0.7475894,9.775696,16.12343,12.216495,-19.004509,-2.061168,-0.22831081,11.267438,-11.775842,-7.433103,-10.149096,3.3068974,-9.2572975,-19.234215,-1.6138568,-14.5430975,-11.806621,-7.4062977,-18.404848,-13.106765,-9.339331,-7.273666,-19.108747,-25.540688,-5.0607023,1.7681537,-12.8838415,-8.55083,-0.7954953
215,16.849733,8.444176,15.373606,4.952697,5.2486973,-30.346651,-1.8291172,-8.531303,-4.42165,-0.099782676,6.066748,-3.9039695,-3.3145893,-8.57612,12.495745,-5.2875257,-15.158774,-8.7922125,-13.888416,-1.9407828,-5.0625887,-7.4281535,-10.050008,-15.006164,-12.128794,-14.36202,-9.5685215,-12.287445,-7.3233776,-8.03076
216,-8.776605,20.290617,13.078855,5.698296,21.284647,-24.803225,-13.254207,15.055512,-15.246276,-6.7794456,-11.458001,-12.75,-10.155621,-4.44766,-21.565256,3.6810668,23.890787,9.159086,-20.289667,-11.643194,-19.234184,-17.000849,4.0236917,-6.4422297,-26.14694,-0.548605,-5.7575126,-5.819423,17.8595,3.498602
217,-2.310827,5.4544334,20.85259,9.321773,4.5591807,-36.73939,12.465285,1.8444347,-5.7905755,-11.491665,-11.669246,-10.813438,11.550162,20.685476,-10.656451,-8.352293,-19.531334,-11.671571,-4.2115555,-11.375042,-10.736056,-21.642984,-17.596514,-22.295155,-10.227508,-6.786397,2.8237896,-15.711338,-13.4287405,-6.043654
218,13.511884,2.7250803,11.082389,10.744574,4.6985216,-25.034115,20.591597,-9.331168,-2.7803822,-10.867699,-8.015291,-8.426227,2.0008428,-5.885944,-9.296858,-4.611795,-13.387847,-15.603656,-5.761918,-13.115957,-10.658964,-11.172375,-11.255331,-13.885683,1.6990205,-13.513663,5.2533593,-9.449989,-10.851784,-5.371767
219,0.7562318,10.258849,8.162222,14.5515175,24.419636,-16.593525,-6.9181285,-0.8553073,-3.3418214,-15.776237,-2.975404,-7.993432,-3.605739,-6.461463,-20.404112,-3.9238214,8.887626,-10.295807,-7.175642,-10.321222,-21.0093,-16.143291,-2.5005577,-17.886791,-23.736784,-10.994651,-0.42906943,-1.0806676,1.2354622,6.2939935
